esfera;co_uf;cod_ibge;no_ente;ano;indicador;cod_conta;conta;valor;populacao
Município;MT;5105150;Prefeitura Municipal de Juína - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;14029144,42;41190
Município;MT;5105150;Prefeitura Municipal de Juína - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;44448387,75;41190
Município;MT;5105176;Prefeitura Municipal de Juruena - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1661133,27;16811
Município;MT;5105176;Prefeitura Municipal de Juruena - MT;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;10666132,1;16811
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1181979,69;6246
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;11188482,75;6246
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;535442,87;6186
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;10832994,07;6186
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1242991,59;5860
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;14935912,08;5860
Município;MT;5105200;Prefeitura Municipal de Juscimeira - MT;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;19906555,32;10526
Município;MT;5105200;Prefeitura Municipal de Juscimeira - MT;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;22437265,92;10526
Município;MT;5105200;Prefeitura Municipal de Juscimeira - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;6061682,57;11124
Município;MT;5105200;Prefeitura Municipal de Juscimeira - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;15009436,44;11124
Município;MT;5105200;Prefeitura Municipal de Juscimeira - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;2640552,16;11176
Município;MT;5105200;Prefeitura Municipal de Juscimeira - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;12431390,69;11176
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1763869,23;6246
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;10787474,1;6246
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;466073,27;6121
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;7779365,52;6121
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;1084807,95;6059
Município;MT;5105234;Prefeitura Municipal de Lambari D'Oeste - MT;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;6986890,76;6059
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;70165594,23;83770
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;142754927,55;83770
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;27104044,08;63411
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;70998147,39;63411
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;40964358,03;67620
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;121726955,14;67620
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;276162,1;2077
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;3936003,73;2077
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;33048398,29;65534
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;81938945,81;65534
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;446280,85;2163
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;8212207,34;2163
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;125402,46;2036
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;6371715,18;2036
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;52198677,48;69671
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;130771529,06;69671
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;81697323,5;83770
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;156606068,36;83770
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;271398,14;2036
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;5888690,34;2036
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;307993,83;2099
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;3369267,26;2099
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;2335332,89;15983
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;17621443,25;15983
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;2748604,61;17435
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;31661825,35;17435
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;199095,95;2058
Município;MT;5105309;Prefeitura Municipal de Luciara - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;5679895,03;2058
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;66964223,69;69671
Município;MT;5105259;Prefeitura Municipal de Lucas do Rio Verde - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;139510477,68;69671
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;1540291,43;16271
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;23367373,29;16271
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;4035758,93;16128
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;16021415,45;16128
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;2016890,67;16412
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;26422560,73;16412
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;3173929,93;13412
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;27116860,09;13412
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;1213750,02;10700
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;8745095,46;10700
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;1767863,49;10301
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;16477987,01;10301
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;1303047,61;10499
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;10420230,65;10499
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;3383649,67;10107
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;20399302,91;10107
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1785944,27;16412
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;28386698,14;16412
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;2886312,14;17435
Município;MT;5105507;Prefeitura Municipal de Vila Bela da Santíssima Trindade - MT;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;33800716,78;17435
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;9546768,6;21238
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;38930075,63;21238
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;4480459,51;16793
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;30299018,93;16793
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;2586073,59;16334
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;17881113,57;16334
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;2620827,18;10107
Município;MT;5105580;Prefeitura Municipal de Marcelândia - MT;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;18280350,61;10107
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;5925623,35;17017
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;32437668,28;17017
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;3376944,98;16566
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;19870157,5;16566
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;5851948,43;28135
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;21774600,3;28135
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;10223334,57;28023
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;28223023,47;28023
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;4319477,1;27739
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;14510506,92;27739
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;3189797,55;27536
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;11776773,17;27536
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;8715190,18;28023
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;21007019,11;28023
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;2859061,95;15336
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;19246492,58;15336
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;7219572,36;17118
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;41552300,72;17118
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;3548316,2;15334
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;29216728,41;15334
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;4657635,36;27941
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;21782123,43;27941
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;6266322,83;28135
Município;MT;5105622;Prefeitura Municipal de Mirassol d'Oeste - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;19654967,58;28135
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;8493169,48;15332
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;36587523,36;15332
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;7653991,21;17017
Município;MT;5105606;Prefeitura Municipal de Matupá - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;34106157,04;17017
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;2122421,34;5817
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;16364594,78;5817
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;3488316,13;15338
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;14115871,99;15338
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;5976231,3;15332
Município;MT;5105903;Prefeitura Municipal de Nobres - MT;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;33112271,67;15332
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;1075872,4;5923
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;9202247,5;5923
Município;MT;5106109;Prefeitura Municipal de Nossa Senhora do Livramento - MT;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;930180,68;13216
Município;MT;5106109;Prefeitura Municipal de Nossa Senhora do Livramento - MT;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;7645079,46;13216
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2019;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;579111,35;6056
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2019;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;4107070,3;6056
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2025;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;2047888,26;5817
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2025;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;17325363,52;5817
Município;MT;5106109;Prefeitura Municipal de Nossa Senhora do Livramento - MT;2024;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;3078623,85;12455
Município;MT;5106109;Prefeitura Municipal de Nossa Senhora do Livramento - MT;2024;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;18684247,73;12455
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2020;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza;805362,25;5989
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2020;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 Cota-Parte do ICMS;5827143,96;5989
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1220146,81;5858
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2022;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;9807105,8;5858
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;2022361,51;5858
Município;MT;5106000;Prefeitura Municipal de Nortelândia - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;10826803,1;5858
Município;MT;5106109;Prefeitura Municipal de Nossa Senhora do Livramento - MT;2023;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;3184928,52;13093
Município;MT;5106109;Prefeitura Municipal de Nossa Senhora do Livramento - MT;2023;Cota-Parte ICMS;RO1.7.2.1.50.0.0;1.7.2.1.50.0.0 - Cota-Parte do ICMS;16653806,64;13093
Município;MT;5106109;Prefeitura Municipal de Nossa Senhora do Livramento - MT;2021;ISS;RO1.1.1.8.02.3.0;1.1.1.8.02.3.0 - Imposto sobre Serviços de Qualquer Natureza;1123997,3;13104
Município;MT;5106109;Prefeitura Municipal de Nossa Senhora do Livramento - MT;2021;Cota-Parte ICMS;RO1.7.2.8.01.1.0;1.7.2.8.01.1.0 - Cota-Parte do ICMS;12877467,51;13104
Município;MT;5106109;Prefeitura Municipal de Nossa Senhora do Livramento - MT;2022;ISS;RO1.1.1.4.51.1.0;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;1243304,5;13093
