esfera;co_uf;cod_ibge;no_ente;ano;indicador;cod_conta;conta;valor;populacao
Município;MG;312920;Heliodora;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;352332,19;
Município;MG;312990;Ibitiúra de Minas;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;190339,49;
Município;MG;313055;Imbé de Minas;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;3684787,02;
Município;MG;313115;Ipaba;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;1090633,56;
Município;MG;313180;Itabirinha;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;797011,15;
Município;MG;313250;Itamarandiba;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;14204480,27;
Município;MG;313330;Itaobim;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;8464539,12;
Município;MG;313400;Itinga;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;12107656,93;
Município;MG;313480;Jacuí;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;779230,05;
Município;MG;313530;Japaraíba;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;4871212,49;
Município;MG;313590;Jesuânia;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;175722,12;
Município;MG;313652;José Gonçalves de Minas;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;3432160,81;
Município;MG;313695;Juvenília;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;204679,24;
Município;MG;313753;Lagoa Grande;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;12183134,82;
Município;MG;313830;Leandro Ferreira;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;3366333,55;
Município;MG;313868;Luislândia;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;3133408,08;
Município;MG;313930;Manga;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;1443318,31;
Município;MG;314055;Mata Verde;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;339506,15;
Município;MG;314120;Matutina;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;3800001,96;
Município;MG;314200;Mirabela;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;5134921,76;
Município;MG;314280;Monte Alegre de Minas;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;12040512,61;
Município;MG;314330;Montes Claros;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;169673423,09;
Município;MG;316280;São João Evangelista;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;6562120,58;
Município;MG;316330;São José do Divino;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;2903875,48;
Município;MG;316470;São Sebastião do Paraíso;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;19615147,21;
Município;MG;316550;Sardoá;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;3646302,63;
Município;MG;316590;Senador Modestino Gonçalves;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;3716512,64;
Município;MG;316680;Serra do Salitre;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;46272471,07;
Município;MG;316750;Simão Pereira;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;1995199,77;
Município;MG;316820;Tapiraí;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;3658742,32;
Município;MG;316830;Taquaraçu de Minas;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;634401,61;
Município;MG;316900;Tocantins;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;7885183,71;
Município;MG;316960;Tupaciguara;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;6049598,93;
Município;MG;317020;Uberlândia;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;487823069,42;
Município;MG;317057;Vargem Alegre;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;206775,1;
Município;MG;317100;Vazante;2023;Cota-Parte ICMS;17215000;Cota-Parte do ICMS;21175686,79;
Município;MG;317150;Mathias Lobato;2023;ISS;11145110;Imposto sobre Serviços de Qualquer Natureza - ISSQN;434649,03;
Município;MG;310090;Águas Formosas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1116893,43;
Município;MG;310100;Águas Vermelhas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;300154,28;
Município;MG;310180;Alpercata;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;364786,4;
Município;MG;310180;Alpercata;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;4000259,62;
Município;MG;310200;Alterosa;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;696717,8;
Município;MG;310205;Alto Caparaó;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;166540,72;
Município;MG;310210;Alto Rio Doce;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;275877,26;
Município;MG;310270;Cachoeira de Pajeú;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;4279419,58;
Município;MG;310280;Andrelândia;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;8676834,97;
Município;MG;310290;Antônio Carlos;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1009786,53;
Município;MG;310300;Antônio Dias;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;8024362,83;
Município;MG;310210;Alto Rio Doce;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;5055015,53;
Município;MG;310220;Alvarenga;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;433157,23;
Município;MG;310220;Alvarenga;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;2981843,98;
Município;MG;310230;Alvinópolis;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;859030,34;
Município;MG;310230;Alvinópolis;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;9070366,57;
Município;MG;310240;Alvorada de Minas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;5913836,25;
Município;MG;310240;Alvorada de Minas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;15897153,35;
Município;MG;310250;Amparo do Serra;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;78711,55;
Município;MG;310250;Amparo do Serra;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3216898,79;
Município;MG;310260;Andradas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;6232139,33;
Município;MG;310260;Andradas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;27497105,84;
Município;MG;310285;Angelândia;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;489574,91;
Município;MG;310100;Águas Vermelhas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;5891538,74;
Município;MG;310110;Aimorés;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;4558123,52;
Município;MG;310110;Aimorés;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;16583615,03;
Município;MG;310120;Aiuruoca;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;684209,57;
Município;MG;310120;Aiuruoca;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;4777255,21;
Município;MG;310130;Alagoa;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3536749,21;
Município;MG;310140;Albertina;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;129732,4;
Município;MG;310140;Albertina;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3691936,01;
Município;MG;310150;Além Paraíba;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;16771728,69;
Município;MG;310160;Alfenas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;22386677,68;
Município;MG;310163;Alfredo Vasconcelos;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;425661,57;
Município;MG;310010;Abadia dos Dourados;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;281285,79;
Município;MG;310020;Abaeté;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;2285586,11;
Município;MG;310010;Abadia dos Dourados;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;6343373,13;
Município;MG;310020;Abaeté;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;12197447,01;
Município;MG;310030;Abre Campo;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1441780,63;
Município;MG;310030;Abre Campo;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;5482471,54;
Município;MG;310040;Acaiaca;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;238215,42;
Município;MG;310050;Açucena;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;365545,48;
Município;MG;310060;Água Boa;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;242349,05;
Município;MG;310040;Acaiaca;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3037909,2;
Município;MG;310050;Açucena;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;4556717,03;
Município;MG;310060;Água Boa;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;5466857,16;
Município;MG;310070;Água Comprida;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;363791,03;
Município;MG;310070;Água Comprida;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;8046593,29;
Município;MG;310080;Aguanil;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;136449,35;
Município;MG;310130;Alagoa;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;218780,64;
Município;MG;310080;Aguanil;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;4179040,49;
Município;MG;310090;Águas Formosas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;6242651,7;
Município;MG;310150;Além Paraíba;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;4634088,6;
Município;MG;310160;Alfenas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;53293327,19;
Município;MG;310163;Alfredo Vasconcelos;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;5032387,95;
Município;MG;310170;Almenara;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;4254580,52;
Município;MG;310170;Almenara;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;11578903,13;
Município;MG;310190;Alpinópolis;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1652415,88;
Município;MG;310190;Alpinópolis;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;12907435,01;
Município;MG;310200;Alterosa;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;7975763,09;
Município;MG;310205;Alto Caparaó;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3684591,86;
Município;MG;310270;Cachoeira de Pajeú;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;277845,26;
Município;MG;310280;Andrelândia;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;854845,82;
Município;MG;310285;Angelândia;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;4722938,04;
Município;MG;310290;Antônio Carlos;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;5633056,01;
Município;MG;313100;Inhaúma;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;161823,0;
Município;MG;313160;Iraí de Minas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;7926888,93;
Município;MG;313230;Itaipé;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;4811362,35;
Município;MG;313310;Itanhandu;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;12220113,55;
Município;MG;313380;Itaúna;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;71209798,27;
Município;MG;313460;Jaboticatubas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;2120572,32;
Município;MG;313520;Januária;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;2922878,88;
Município;MG;313650;Jordânia;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;310587,41;
Município;MG;313680;Juramento;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;298587,46;
Município;MG;313750;Lagoa Formosa;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1354164,34;
Município;MG;313810;Lassance;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;9422883,69;
Município;MG;313865;Lontra;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;114617,12;
Município;MG;313910;Madre de Deus de Minas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;7547023,04;
Município;MG;313920;Malacacheta;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;910252,34;
Município;MG;313925;Mamonas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;223864,87;
Município;MG;313930;Manga;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;7504030,02;
Município;MG;313950;Manhumirim;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1273798,1;
Município;MG;313970;Maravilhas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;6002526,35;
Município;MG;314000;Mariana;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;90678432,84;
Município;MG;314020;Maripá de Minas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3393659,67;
Município;MG;314055;Mata Verde;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;597831,0;
Município;MG;314085;Matias Cardoso;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;8818490,28;
Município;MG;314130;Medeiros;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;8921700,04;
Município;MG;314140;Medina;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;957367,7;
Município;MG;310375;Araporã;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;2846488,47;
Município;MG;310440;Argirita;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3081333,54;
Município;MG;310445;Aricanduva;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;60000,0;
Município;MG;310520;Bandeira;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;234750,68;
Município;MG;310610;Belmiro Braga;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;215148,37;
Município;MG;310665;Berizal;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3185918,07;
Município;MG;310870;Brás Pires;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3087430,7;
Município;MG;310940;Buritizeiro;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;19536569,87;
Município;MG;311010;Caiana;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;73823,14;
Município;MG;311160;Campos Gerais;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1282331,73;
Município;MG;311300;Caraí;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;7545385,88;
Município;MG;311440;Carmo do Rio Claro;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;18201930,37;
Município;MG;311520;Conceição da Barra de Minas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;167042,3;
Município;MG;311570;Central de Minas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3400974,55;
Município;MG;311650;Claro dos Poções;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3815776,77;
Município;MG;311790;Congonhal;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;613253,36;
Município;MG;311860;Contagem;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;652180534,89;
Município;MG;311940;Coronel Fabriciano;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;17445303,19;
Município;MG;312010;Couto de Magalhães de Minas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3870877,71;
Município;MG;312080;Cruzília;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1206883,36;
Município;MG;312130;Descoberto;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3967274,8;
Município;MG;312210;Divino das Laranjeiras;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;2933932,68;
Município;MG;312260;Dom Joaquim;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;182355,82;
Município;MG;312340;Doresópolis;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3640592,77;
Município;MG;312400;Ervália;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;775538,69;
Município;MG;312470;Estrela do Indaiá;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3494117,23;
Município;MG;312610;Formiga;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;32673180,55;
Município;MG;312680;Frei Gaspar;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;148362,25;
Município;MG;312720;Funilândia;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3897562,24;
Município;MG;312830;Guaranésia;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1338916,76;
Município;MG;312980;Ibirité;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;83848307,51;
Município;MG;313040;Ijaci;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;9924652,91;
Município;MG;313100;Inhaúma;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;5970324,96;
Município;MG;313170;Itabira;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;82456251,47;
Município;MG;313240;Itajubá;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;30288341,46;
Município;MG;313320;Itanhomi;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;982613,35;
Município;MG;313460;Jaboticatubas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;8852070,58;
Município;MG;313520;Januária;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;21202411,66;
Município;MG;313570;Jequitibá;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;5279646,24;
Município;MG;313650;Jordânia;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3695128,35;
Município;MG;313680;Juramento;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3004492,89;
Município;MG;313820;Lavras;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;24979496,35;
Município;MG;313865;Lontra;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;5164321,41;
Município;MG;313920;Malacacheta;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;5952419,96;
Município;MG;313925;Mamonas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3702563,53;
Município;MG;313940;Manhuaçu;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;13125711,38;
Município;MG;313950;Manhumirim;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;11129619,56;
Município;MG;313980;Mar de Espanha;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;768601,85;
Município;MG;314030;Marliéria;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1230532,72;
Município;MG;314090;Matipó;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;3217752,25;
Município;MG;314360;Morro da Garça;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;218489,0;
Município;MG;310375;Araporã;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;54934974,74;
Município;MG;310445;Aricanduva;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3661464,73;
Município;MG;310520;Bandeira;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3697368,47;
Município;MG;310530;Bandeira do Sul;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;193299,03;
Município;MG;310610;Belmiro Braga;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;4481800,51;
Município;MG;310670;Betim;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;128187937,15;
Município;MG;310740;Bom Despacho;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;28865960,78;
Município;MG;310820;Bonfinópolis de Minas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;13271733,68;
Município;MG;310880;Braúnas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;468321,12;
Município;MG;310945;Cabeceira Grande;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;389525,52;
Município;MG;311010;Caiana;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3575139,06;
Município;MG;311020;Cajuri;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;211145,52;
Município;MG;311090;Campanha;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;9545832,72;
Município;MG;311160;Campos Gerais;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;18401512,96;
Município;MG;311230;Capelinha;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;13940290,47;
Município;MG;311310;Caranaíba;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;142948,88;
Município;MG;311380;Carmésia;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;54541,33;
Município;MG;311450;Carmópolis de Minas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;2723191,41;
Município;MG;311520;Conceição da Barra de Minas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3483146,28;
Município;MG;311530;Cataguases;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;12779687,54;
Município;MG;311580;Centralina;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;820984,79;
Município;MG;311660;Cláudio;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;3231972,65;
Município;MG;311730;Conceição das Alagoas;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;37798173,06;
Município;MG;311790;Congonhal;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;6706738,85;
Município;MG;311870;Coqueiral;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;395839,26;
Município;MG;312015;Crisólita;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;126787,75;
Município;MG;312080;Cruzília;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;7161874,86;
Município;MG;312140;Desterro de Entre Rios;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;847687,27;
Município;MG;312220;Divinolândia de Minas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;2004,45;
Município;MG;312260;Dom Joaquim;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3359134,22;
Município;MG;312270;Dom Silvério;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;374980,65;
Município;MG;312350;Douradoquara;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;119315,32;
Município;MG;312400;Ervália;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;10215988,67;
Município;MG;312480;Estrela do Sul;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;443360,78;
Município;MG;312550;São Gonçalo do Rio Preto;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3914084,17;
Município;MG;312620;Formoso;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;511112,91;
Município;MG;312680;Frei Gaspar;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3540932,1;
Município;MG;312730;Galiléia;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;274326,57;
Município;MG;312770;Governador Valadares;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;102371925,94;
Município;MG;312830;Guaranésia;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;12082222,32;
Município;MG;312910;Gurinhatã;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;9651767,05;
Município;MG;313050;Ilicínea;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;360330,18;
Município;MG;313110;Inimutaba;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;300214,53;
Município;MG;313240;Itajubá;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;58334907,06;
Município;MG;313320;Itanhomi;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;4597116,98;
Município;MG;313390;Itaverava;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;136277,31;
Município;MG;313470;Jacinto;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;559236,55;
Município;MG;313580;Jequitinhonha;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1357131,0;
Município;MG;313652;José Gonçalves de Minas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;128541,65;
Município;MG;313690;Juruaia;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;593435,43;
Município;MG;313750;Lagoa Formosa;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;15780509,79;
Município;MG;313867;Luisburgo;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;164874,13;
Município;MG;313930;Manga;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;902332,04;
Município;MG;313940;Manhuaçu;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;43567920,6;
Município;MG;313960;Mantena;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1381413,79;
Município;MG;313980;Mar de Espanha;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;6108267,31;
Município;MG;314010;Marilac;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;324825,46;
Município;MG;314030;Marliéria;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;7009000,02;
Município;MG;314040;Marmelópolis;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;65831,44;
Município;MG;314055;Mata Verde;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3782546,64;
Município;MG;314090;Matipó;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;8185992,58;
Município;MG;314450;Nazareno;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;10713255,44;
Município;MG;314460;Nepomuceno;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;13615710,91;
Município;MG;310300;Antônio Dias;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;14258499,84;
Município;MG;310310;Antônio Prado de Minas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;21223,4;
Município;MG;310380;Arapuá;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;397438,41;
Município;MG;310450;Arinos;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;757309,64;
Município;MG;310530;Bandeira do Sul;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;3812599,26;
Município;MG;310620;Belo Horizonte;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;1913019257,07;
Município;MG;310670;Betim;2021;Cota-Parte ICMS;17280110;Cota-Parte do Icms;976444222,11;
Município;MG;310750;Bom Jardim de Minas;2021;ISS;11180230;Imposto Sobre Serviços de Qualquer Natureza;814017,19;
